t,u,e
117.0001,1.28441515722,-0.110275604204
117.1001,1.28369630538,-0.110359178175
117.2001,1.2829812326,-0.110440663474
117.3001,1.28226992425,-0.110520075228
117.4001,1.28156236572,-0.110597428565
117.5001,1.28085854237,-0.110672738611
117.6001,1.28015832186,-0.110746070132
117.7001,1.27946171078,-0.110817429309
117.8001,1.27876869746,-0.110886830023
117.9001,1.27807924849,-0.110954295318
118.0001,1.27739332898,-0.111019848876
118.1001,1.27671090251,-0.111083515011
118.2001,1.27603192309,-0.111145320229
118.3001,1.27535617926,-0.111205323342
118.4001,1.27468371254,-0.111263534649
118.5001,1.27401445902,-0.111319985149
118.6001,1.27334835147,-0.111374706831
118.7001,1.27268531933,-0.111427732674
118.8001,1.27202528867,-0.111479096644
118.9001,1.2713682371,-0.111528821521
119.0001,1.27071422899,-0.111576911053
119.1001,1.27006310525,-0.111623418867
119.2001,1.2694148052,-0.111668376985
119.3001,1.26876926703,-0.111711817921
119.4001,1.26812642785,-0.111753774685
119.5001,1.26748622363,-0.111794280782
119.6001,1.26684870929,-0.111833364487
119.7001,1.26621389921,-0.111871056451
119.8001,1.26558167408,-0.11190739414
119.9001,1.26495199625,-0.111942411568
120.0001,1.26432482951,-0.111976143122
120.1001,1.26370013906,-0.112008623563
120.2001,1.26307789155,-0.112039888027
120.3001,1.26245772514,-0.112069966113
120.4001,1.26183963728,-0.112098894206
120.5001,1.26122362228,-0.112126708983
120.6001,1.26060959626,-0.11215344607
120.7001,1.25999747222,-0.112179141383
120.8001,1.2593871601,-0.112203831134
120.9001,1.25877856891,-0.112227551588
121.0001,1.25817188702,-0.112250309093
121.1001,1.25756687997,-0.112272155187
121.2001,1.25696347879,-0.112293123663
121.3001,1.25636161428,-0.112313248301
121.4001,1.25576121701,-0.112332562866
121.5001,1.25516221734,-0.112351101108
121.6001,1.25456458434,-0.112368893505
121.7001,1.25396838264,-0.112385962512
121.8001,1.25337347346,-0.112402347556
121.9001,1.2527798088,-0.112418080441
122.0001,1.25218734236,-0.112433192795
122.1001,1.25159602948,-0.112447716074
122.2001,1.25100582721,-0.11246168156
122.3001,1.25041664632,-0.112475120237
122.4001,1.24982840397,-0.112488062929
122.5001,1.24924108821,-0.112500540463
122.6001,1.24865464918,-0.112512583391
122.7001,1.24806903755,-0.112524222089
122.8001,1.24748420457,-0.112535486756
122.9001,1.24690010203,-0.112546407413
123.0001,1.24631644455,-0.112557019615
123.1001,1.24573317966,-0.112567353161
123.2001,1.24515028992,-0.112577436842
123.3001,1.24456768595,-0.112587301019
123.4001,1.24398527538,-0.112596975955
123.5001,1.24340296292,-0.112606491825
123.6001,1.24282065028,-0.11261587871
123.7001,1.24223877728,-0.112625125433
123.8001,1.24165705991,-0.112634275572
123.9001,1.24107547811,-0.112643352307
124.0001,1.24049403954,-0.112652376388
124.1001,1.23991276561,-0.112661367205
124.2001,1.23933169244,-0.11267034271
124.3001,1.2387507317,-0.112679327454
124.4001,1.23816926208,-0.112688376218
124.5001,1.23758763165,-0.11269748703
124.6001,1.23700578269,-0.112706680748
124.7001,1.23642365279,-0.112715977825
124.8001,1.23584117427,-0.112725398322
124.9001,1.23525829824,-0.112734960973
125.0001,1.23467518966,-0.112744675799
125.1001,1.23409167793,-0.112754565286
125.2001,1.23350772433,-0.112764646204
125.3001,1.2329232907,-0.112774934747
125.4001,1.23233833942,-0.112785446528
125.5001,1.23175283535,-0.112796196457
125.6001,1.23116681879,-0.112807193903
125.7001,1.23058022129,-0.112818454898
125.8001,1.2299930185,-0.112829992012
125.9001,1.22940518765,-0.112841817167
126.0001,1.22881670755,-0.112853941641
126.1001,1.22822755855,-0.112866376064
126.2001,1.22763769333,-0.112879129547
126.3001,1.22704710535,-0.112892211728
126.4001,1.2264557765,-0.112905631207
126.5001,1.22586368859,-0.112919395886
126.6001,1.22527082455,-0.112933513012
126.7001,1.22467716849,-0.112947989171
126.8001,1.22408271588,-0.112962828257
126.9001,1.2234874511,-0.112978035944
127.0001,1.22289136218,-0.112993616748
127.1001,1.22229443973,-0.113009574245
127.2001,1.22169667565,-0.113025911323
127.3001,1.22109806317,-0.113042630176
127.4001,1.22049860202,-0.113059732078
127.5001,1.21989828791,-0.113077217849
127.6001,1.2192971179,-0.113095087615
127.7001,1.21869509154,-0.113113340762
127.8001,1.21809220982,-0.113131975976
127.9001,1.21748847514,-0.11315099125
128.0001,1.21688388656,-0.113170385181
128.1001,1.21627844841,-0.113190154616
128.2001,1.21567216786,-0.11321029531
128.3001,1.21506505182,-0.113230802784
128.4001,1.21445710851,-0.113251671892
128.5001,1.21384834745,-0.11327289682
128.6001,1.21323877853,-0.113294472207
128.7001,1.2126284133,-0.113316391578
128.8001,1.21201726531,-0.113338647029
128.9001,1.21140534888,-0.11336123059
129.0001,1.21079267959,-0.1133841337
129.1001,1.21017927424,-0.113407347222
129.2001,1.20956514921,-0.113430862109
129.3001,1.20895032216,-0.113454668735
129.4001,1.20833481389,-0.113478756119
129.5001,1.20771864522,-0.113503113217
129.6001,1.20710183802,-0.11352772849
129.7001,1.20648441522,-0.113552589914
129.8001,1.2058664001,-0.113577685078
129.9001,1.20524781659,-0.113603001156
130.0001,1.20462869095,-0.113628524688
130.1001,1.20400904973,-0.113654241863
130.2001,1.20338892038,-0.113680138444
130.3001,1.20276833124,-0.11370619977
130.4001,1.20214731146,-0.113732410952
130.5001,1.201525891,-0.113758756924
